market_ticker,timestamp,open,high,low,close,volume,open_interest,label
HIGHNY-24AUG30-B73.5,2024-08-31 04:00:00,0.41,0.99,0.2,0.99,3006,1779,1
HIGHNY-24AUG30-B71.5,2024-08-30 04:00:00,0.4,0.4,0.12,0.34,1211,653,0
HIGHNY-24AUG30-B71.5,2024-08-31 04:00:00,0.39,0.4,0.01,0.01,1465,1063,0
HIGHNY-24AUG29-T80,2024-08-29 04:00:00,0.01,0.74,0.01,0.54,5026,3589,0
HIGHNY-24AUG29-T80,2024-08-30 04:00:00,0.97,0.99,0.97,0.99,20094,22765,1
HIGHNY-24AUG29-B79.5,2024-08-29 04:00:00,0.04,0.54,0.04,0.15,4446,3244,0
HIGHNY-24AUG29-B79.5,2024-08-30 04:00:00,0.1,0.1,0.01,0.01,21247,21446,0
HIGHNY-24AUG29-B77.5,2024-08-29 04:00:00,0.18,0.64,0.18,0.4,3796,2248,0
HIGHNY-24AUG29-B77.5,2024-08-30 04:00:00,0.01,0.01,0.01,0.01,6094,7883,0
HIGHNY-24AUG29-T73,2024-08-29 04:00:00,0.02,0.02,0.01,0.01,82,82,0
HIGHNY-24AUG29-B75.5,2024-08-29 04:00:00,0.3,0.4,0.01,0.01,3946,2667,0
HIGHNY-24AUG29-B75.5,2024-08-30 04:00:00,0.02,0.03,0.01,0.01,1103,3593,0
HIGHNY-24AUG29-B73.5,2024-08-29 04:00:00,0.05,0.21,0.01,0.01,572,572,0
HIGHNY-24AUG28-T98,2024-08-28 04:00:00,0.01,0.01,0.01,0.01,50,50,0
HIGHNY-24AUG28-B97.5,2024-08-28 04:00:00,0.01,0.01,0.01,0.01,51,51,0
HIGHNY-24AUG28-B95.5,2024-08-28 04:00:00,0.04,0.17,0.01,0.09,510,297,0
HIGHNY-24AUG28-B95.5,2024-08-29 04:00:00,0.03,0.17,0.01,0.12,626,643,0
HIGHNY-24AUG28-B93.5,2024-08-28 04:00:00,0.32,0.55,0.32,0.55,1426,981,0
HIGHNY-24AUG28-B93.5,2024-08-29 04:00:00,0.53,0.72,0.01,0.03,6056,5168,0
HIGHNY-24AUG28-B91.5,2024-08-28 04:00:00,0.4,0.46,0.26,0.32,1098,1035,0
HIGHNY-24AUG28-B91.5,2024-08-29 04:00:00,0.49,0.99,0.24,0.98,1481,1668,1
HIGHNY-24AUG28-T91,2024-08-28 04:00:00,0.18,0.18,0.08,0.09,115,114,0
HIGHNY-24AUG28-T91,2024-08-29 04:00:00,0.01,0.22,0.01,0.01,562,439,0
HIGHNY-24AUG27-T88,2024-08-27 04:00:00,0.01,0.01,0.01,0.01,50,50,0
HIGHNY-24AUG27-T88,2024-08-28 04:00:00,0.03,0.03,0.03,0.03,1,51,0
HIGHNY-24AUG27-T81,2024-08-27 04:00:00,0.01,0.01,0.01,0.01,50,50,0
HIGHNY-24AUG27-B87.5,2024-08-27 04:00:00,0.13,0.21,0.03,0.03,1249,969,0
HIGHNY-24AUG27-B87.5,2024-08-28 04:00:00,0.12,0.21,0.01,0.01,650,1048,0
HIGHNY-24AUG27-B85.5,2024-08-27 04:00:00,0.44,0.6,0.36,0.59,2325,1972,0
HIGHNY-24AUG27-B85.5,2024-08-28 04:00:00,0.71,0.99,0.56,0.98,2842,2251,1
HIGHNY-24AUG27-B83.5,2024-08-27 04:00:00,0.27,0.47,0.27,0.3,942,941,0
HIGHNY-24AUG27-B83.5,2024-08-28 04:00:00,0.03,0.52,0.01,0.02,1837,2124,0
HIGHNY-24AUG27-B81.5,2024-08-27 04:00:00,0.12,0.12,0.07,0.07,83,72,0
HIGHNY-24AUG27-B81.5,2024-08-28 04:00:00,0.01,0.01,0.01,0.01,50,122,0
HIGHNY-24AUG26-T88,2024-08-26 04:00:00,0.08,0.11,0.02,0.02,93,58,0
HIGHNY-24AUG26-T88,2024-08-27 04:00:00,0.01,0.03,0.01,0.03,4166,4224,0
HIGHNY-24AUG26-B87.5,2024-08-26 04:00:00,0.14,0.2,0.07,0.07,683,669,0
HIGHNY-24AUG26-B87.5,2024-08-27 04:00:00,0.05,0.99,0.01,0.01,8332,7851,0
HIGHNY-24AUG26-B85.5,2024-08-26 04:00:00,0.43,0.59,0.4,0.42,2531,2087,0
HIGHNY-24AUG26-B85.5,2024-08-27 04:00:00,0.47,0.99,0.15,0.99,3725,3019,1
HIGHNY-24AUG26-B83.5,2024-08-26 04:00:00,0.31,0.48,0.31,0.43,2044,1631,0
HIGHNY-24AUG26-B83.5,2024-08-27 04:00:00,0.5,0.99,0.01,0.01,24791,25426,0
HIGHNY-24AUG26-B81.5,2024-08-26 04:00:00,0.04,0.1,0.02,0.02,102,101,0
HIGHNY-24AUG26-B81.5,2024-08-27 04:00:00,0.09,0.09,0.01,0.01,18833,18853,0
HIGHNY-24AUG26-T81,2024-08-26 04:00:00,0.01,0.01,0.01,0.01,50,50,0
HIGHNY-24AUG26-T81,2024-08-27 04:00:00,0.01,0.96,0.01,0.01,21467,21116,0
HIGHNY-24AUG25-T88,2024-08-25 04:00:00,0.11,0.11,0.1,0.1,19,19,0
HIGHNY-24AUG25-T88,2024-08-26 04:00:00,0.09,0.09,0.01,0.01,178,193,0
HIGHNY-24AUG25-B87.5,2024-08-25 04:00:00,0.23,0.29,0.17,0.18,1128,1008,0
HIGHNY-24AUG25-B87.5,2024-08-26 04:00:00,0.16,0.2,0.01,0.02,995,1259,0
HIGHNY-24AUG25-T81,2024-08-25 04:00:00,0.01,0.05,0.01,0.05,16,16,0
HIGHNY-24AUG25-T81,2024-08-26 04:00:00,0.01,0.01,0.01,0.01,35,51,0
HIGHNY-24AUG25-B85.5,2024-08-25 04:00:00,0.43,0.55,0.43,0.55,1265,1191,0
HIGHNY-24AUG25-B85.5,2024-08-26 04:00:00,0.6,0.99,0.44,0.99,2297,2604,1
HIGHNY-24AUG25-B83.5,2024-08-25 04:00:00,0.27,0.3,0.23,0.28,999,859,0
HIGHNY-24AUG25-B83.5,2024-08-26 04:00:00,0.17,0.99,0.01,0.01,1055,1469,0
HIGHNY-24AUG25-B81.5,2024-08-25 04:00:00,0.06,0.12,0.06,0.12,27,27,0
HIGHNY-24AUG25-B81.5,2024-08-26 04:00:00,0.01,0.01,0.01,0.01,50,77,0
HIGHNY-24AUG24-T88,2024-08-24 04:00:00,0.01,0.01,0.01,0.01,50,50,0
HIGHNY-24AUG24-T81,2024-08-24 04:00:00,0.02,0.02,0.02,0.02,66,66,0
HIGHNY-24AUG24-T81,2024-08-25 04:00:00,0.01,0.01,0.01,0.01,551,617,0
HIGHNY-24AUG24-B87.5,2024-08-24 04:00:00,0.08,0.08,0.08,0.08,25,25,0
HIGHNY-24AUG24-B87.5,2024-08-25 04:00:00,0.01,0.01,0.01,0.01,76,76,0
HIGHNY-24AUG24-B85.5,2024-08-24 04:00:00,0.19,0.31,0.19,0.25,1337,1337,0
HIGHNY-24AUG24-B85.5,2024-08-25 04:00:00,0.17,0.34,0.01,0.01,1748,1704,0
HIGHNY-24AUG24-B83.5,2024-08-24 04:00:00,0.44,0.65,0.44,0.62,2002,1472,0
HIGHNY-24AUG24-B83.5,2024-08-25 04:00:00,0.66,0.99,0.25,0.99,1896,2080,1
HIGHNY-24AUG24-B81.5,2024-08-24 04:00:00,0.21,0.21,0.08,0.14,88,78,0
HIGHNY-24AUG24-B81.5,2024-08-25 04:00:00,0.1,0.23,0.01,0.01,1132,777,0
HIGHNY-24AUG23-T84,2024-08-23 04:00:00,0.01,0.01,0.01,0.01,53,52,0
HIGHNY-24AUG23-B83.5,2024-08-23 04:00:00,0.14,0.19,0.12,0.19,873,820,0
HIGHNY-24AUG23-B83.5,2024-08-24 04:00:00,0.14,0.16,0.01,0.03,1052,1489,0
HIGHNY-24AUG23-B81.5,2024-08-23 04:00:00,0.34,0.67,0.34,0.66,1373,1343,0
HIGHNY-24AUG23-B81.5,2024-08-24 04:00:00,0.71,0.85,0.01,0.01,1031,1556,0
HIGHNY-24AUG23-B79.5,2024-08-23 04:00:00,0.36,0.36,0.21,0.21,1604,896,0
HIGHNY-24AUG23-B79.5,2024-08-24 04:00:00,0.21,0.99,0.12,0.99,1085,1268,1
HIGHNY-24AUG23-B77.5,2024-08-23 04:00:00,0.11,0.11,0.03,0.03,706,705,0
HIGHNY-24AUG23-B77.5,2024-08-24 04:00:00,0.03,0.03,0.01,0.01,111,755,0
HIGHNY-24AUG23-T77,2024-08-23 04:00:00,0.01,0.01,0.01,0.01,52,52,0
HIGHNY-24AUG22-T79,2024-08-22 04:00:00,0.01,0.01,0.01,0.01,40,40,0
HIGHNY-24AUG22-T79,2024-08-23 04:00:00,0.01,0.01,0.01,0.01,152,192,0
HIGHNY-24AUG22-B78.5,2024-08-22 04:00:00,0.21,0.34,0.12,0.28,2028,2010,0
HIGHNY-24AUG22-B78.5,2024-08-23 04:00:00,0.19,0.32,0.01,0.04,768,2397,0
HIGHNY-24AUG22-B76.5,2024-08-22 04:00:00,0.41,0.63,0.37,0.63,2186,2186,0
HIGHNY-24AUG22-B76.5,2024-08-23 04:00:00,0.66,0.99,0.33,0.99,1576,1789,1
HIGHNY-24AUG22-B74.5,2024-08-22 04:00:00,0.32,0.41,0.1,0.1,1723,1503,0
HIGHNY-24AUG22-B74.5,2024-08-23 04:00:00,0.1,0.47,0.01,0.01,20343,19510,0
HIGHNY-24AUG22-B72.5,2024-08-22 04:00:00,0.12,0.12,0.03,0.03,47,47,0
HIGHNY-24AUG22-B72.5,2024-08-23 04:00:00,0.01,0.01,0.01,0.01,50,97,0
HIGHNY-24AUG22-T72,2024-08-22 04:00:00,0.01,0.01,0.01,0.01,50,50,0
HIGHNY-24AUG21-T76,2024-08-22 04:00:00,0.01,0.05,0.01,0.01,310,310,0
HIGHNY-24AUG21-B75.5,2024-08-21 04:00:00,0.12,0.12,0.08,0.12,901,901,0
HIGHNY-24AUG21-B75.5,2024-08-22 04:00:00,0.01,0.16,0.01,0.01,1249,2015,0
HIGHNY-24AUG21-B73.5,2024-08-21 04:00:00,0.32,0.5,0.26,0.5,2088,1890,0
HIGHNY-24AUG21-B73.5,2024-08-22 04:00:00,0.5,0.99,0.15,0.99,3026,2494,1
HIGHNY-24AUG21-B71.5,2024-08-21 04:00:00,0.41,0.51,0.32,0.51,2128,1383,0
HIGHNY-24AUG21-B71.5,2024-08-22 04:00:00,0.42,0.85,0.01,0.01,4823,4824,0
HIGHNY-24AUG21-B69.5,2024-08-21 04:00:00,0.17,0.18,0.1,0.18,1687,942,0
HIGHNY-24AUG21-B69.5,2024-08-22 04:00:00,0.07,0.1,0.01,0.01,581,1510,0
HIGHNY-24AUG21-T69,2024-08-22 04:00:00,0.01,0.01,0.01,0.01,50,50,0
HIGHNY-24AUG20-T77,2024-08-20 04:00:00,0.01,0.12,0.01,0.02,791,752,0
HIGHNY-24AUG20-T77,2024-08-21 04:00:00,0.01,0.01,0.01,0.01,4,756,0
HIGHNY-24AUG20-B76.5,2024-08-20 04:00:00,0.28,0.32,0.13,0.22,2175,1608,0
HIGHNY-24AUG20-B76.5,2024-08-21 04:00:00,0.03,0.04,0.01,0.01,654,2262,0
HIGHNY-24AUG20-B74.5,2024-08-20 04:00:00,0.37,0.56,0.35,0.5,2584,2007,0
HIGHNY-24AUG20-B74.5,2024-08-21 04:00:00,0.15,0.26,0.01,0.01,1949,3491,0
HIGHNY-24AUG20-B72.5,2024-08-20 04:00:00,0.19,0.27,0.18,0.19,1750,1597,0
HIGHNY-24AUG20-B72.5,2024-08-21 04:00:00,0.51,0.99,0.33,0.99,1940,2420,1
HIGHNY-24AUG20-B70.5,2024-08-20 04:00:00,0.05,0.24,0.05,0.05,2005,1591,0
HIGHNY-24AUG20-B70.5,2024-08-21 04:00:00,0.24,0.59,0.01,0.01,1302,2224,0
HIGHNY-24AUG20-T70,2024-08-20 04:00:00,0.01,0.07,0.01,0.03,969,966,0
HIGHNY-24AUG20-T70,2024-08-21 04:00:00,0.02,0.02,0.01,0.01,94,970,0
HIGHNY-24AUG19-T86,2024-08-20 04:00:00,0.01,0.02,0.01,0.02,550,550,0
HIGHNY-24AUG19-B85.5,2024-08-19 04:00:00,0.23,0.23,0.2,0.2,28,28,0
HIGHNY-24AUG19-B85.5,2024-08-20 04:00:00,0.15,0.25,0.01,0.01,3040,2774,0
HIGHNY-24AUG19-B83.5,2024-08-19 04:00:00,0.39,0.56,0.39,0.56,940,940,0
HIGHNY-24AUG19-B83.5,2024-08-20 04:00:00,0.56,0.98,0.03,0.03,2189,1665,0
HIGHNY-24AUG19-B81.5,2024-08-19 04:00:00,0.25,0.27,0.21,0.23,730,730,0
HIGHNY-24AUG19-B81.5,2024-08-20 04:00:00,0.28,0.97,0.01,0.49,1893,1077,0
HIGHNY-24AUG19-T79,2024-08-20 04:00:00,0.01,0.01,0.01,0.01,50,50,0
HIGHNY-24AUG19-B79.5,2024-08-19 04:00:00,0.05,0.12,0.05,0.12,215,215,0
HIGHNY-24AUG19-B79.5,2024-08-20 04:00:00,0.02,0.24,0.01,0.01,310,385,0
HIGHNY-24AUG18-T82,2024-08-18 04:00:00,0.01,0.01,0.01,0.01,1,1,0
HIGHNY-24AUG18-T82,2024-08-19 04:00:00,0.01,0.08,0.01,0.03,676,676,0
HIGHNY-24AUG18-B81.5,2024-08-18 04:00:00,0.06,0.08,0.06,0.08,31,31,0
HIGHNY-24AUG18-B81.5,2024-08-19 04:00:00,0.1,0.99,0.03,0.99,761,676,1
HIGHNY-24AUG18-T75,2024-08-18 04:00:00,0.02,0.02,0.02,0.02,11,11,0
HIGHNY-24AUG18-T75,2024-08-19 04:00:00,0.01,0.01,0.01,0.01,50,61,0
HIGHNY-24AUG18-B79.5,2024-08-18 04:00:00,0.31,0.5,0.21,0.5,1099,1077,0
HIGHNY-24AUG18-B79.5,2024-08-19 04:00:00,0.15,0.75,0.01,0.01,2325,1894,0
HIGHNY-24AUG18-B77.5,2024-08-18 04:00:00,0.38,0.5,0.35,0.49,2283,2211,0
HIGHNY-24AUG18-B77.5,2024-08-19 04:00:00,0.53,0.93,0.01,0.01,2742,3734,0
HIGHNY-24AUG18-B75.5,2024-08-18 04:00:00,0.1,0.11,0.1,0.11,361,361,0
HIGHNY-24AUG18-B75.5,2024-08-19 04:00:00,0.16,0.23,0.01,0.01,539,558,0
HIGHNY-24AUG17-T86,2024-08-17 04:00:00,0.01,0.01,0.01,0.01,50,50,0
HIGHNY-24AUG17-B85.5,2024-08-17 04:00:00,0.02,0.02,0.02,0.02,1,1,0
HIGHNY-24AUG17-B85.5,2024-08-18 04:00:00,0.01,0.01,0.01,0.01,50,51,0
HIGHNY-24AUG17-B83.5,2024-08-17 04:00:00,0.3,0.3,0.15,0.16,1076,1076,0
HIGHNY-24AUG17-B83.5,2024-08-18 04:00:00,0.12,0.12,0.01,0.01,369,1383,0
HIGHNY-24AUG17-B81.5,2024-08-17 04:00:00,0.36,0.49,0.35,0.44,2314,1266,0
HIGHNY-24AUG17-B81.5,2024-08-18 04:00:00,0.49,0.52,0.01,0.01,446,1354,0
HIGHNY-24AUG17-T79,2024-08-17 04:00:00,0.02,0.17,0.02,0.17,259,226,0
HIGHNY-24AUG17-T79,2024-08-18 04:00:00,0.11,0.13,0.01,0.01,1064,1094,0
HIGHNY-24AUG17-B79.5,2024-08-17 04:00:00,0.21,0.43,0.21,0.37,945,692,0
HIGHNY-24AUG17-B79.5,2024-08-18 04:00:00,0.38,0.99,0.33,0.99,622,946,1
HIGHNY-24AUG16-T91,2024-08-17 04:00:00,0.01,0.01,0.01,0.01,50,50,0
HIGHNY-24AUG16-B90.5,2024-08-17 04:00:00,0.02,0.02,0.01,0.01,51,51,0
HIGHNY-24AUG16-B88.5,2024-08-16 04:00:00,0.38,0.54,0.31,0.33,2259,1068,0
HIGHNY-24AUG16-B88.5,2024-08-17 04:00:00,0.37,0.5,0.01,0.03,1010,1374,0
HIGHNY-24AUG16-B86.5,2024-08-16 04:00:00,0.3,0.53,0.28,0.51,1010,973,0
HIGHNY-24AUG16-B86.5,2024-08-17 04:00:00,0.5,0.99,0.01,0.99,1468,1427,1
HIGHNY-24AUG16-B84.5,2024-08-16 04:00:00,0.05,0.14,0.05,0.14,718,498,0
HIGHNY-24AUG16-B84.5,2024-08-17 04:00:00,0.12,0.24,0.01,0.01,580,1078,0
HIGHNY-24AUG16-T84,2024-08-16 04:00:00,0.02,0.05,0.02,0.02,86,86,0
HIGHNY-24AUG16-T84,2024-08-17 04:00:00,0.01,0.01,0.01,0.01,50,136,0
HIGHNY-24AUG15-T90,2024-08-16 04:00:00,0.01,0.99,0.01,0.99,116,115,1
HIGHNY-24AUG15-B89.5,2024-08-15 04:00:00,0.15,0.17,0.1,0.14,741,741,0
HIGHNY-24AUG15-B89.5,2024-08-16 04:00:00,0.12,0.22,0.01,0.22,366,986,0
HIGHNY-24AUG15-B87.5,2024-08-15 04:00:00,0.33,0.47,0.3,0.41,1758,1702,0
HIGHNY-24AUG15-B87.5,2024-08-16 04:00:00,0.51,0.88,0.01,0.01,3101,2788,0
HIGHNY-24AUG15-T83,2024-08-15 04:00:00,0.01,0.01,0.01,0.01,51,51,0
HIGHNY-24AUG15-T83,2024-08-16 04:00:00,0.01,0.01,0.01,0.01,12,63,0
HIGHNY-24AUG15-B85.5,2024-08-15 04:00:00,0.36,0.5,0.35,0.43,1566,1480,0
HIGHNY-24AUG15-B85.5,2024-08-16 04:00:00,0.34,0.99,0.1,0.98,1300,1893,1
HIGHNY-24AUG15-B83.5,2024-08-16 04:00:00,0.01,0.03,0.01,0.01,193,193,0
HIGHNY-24AUG14-T88,2024-08-14 04:00:00,0.08,0.08,0.02,0.02,52,28,0
HIGHNY-24AUG14-T88,2024-08-15 04:00:00,0.01,0.01,0.01,0.01,551,579,0
HIGHNY-24AUG14-B87.5,2024-08-14 04:00:00,0.16,0.23,0.1,0.16,1591,1191,0
HIGHNY-24AUG14-B87.5,2024-08-15 04:00:00,0.09,0.17,0.01,0.01,591,1629,0
HIGHNY-24AUG14-B85.5,2024-08-14 04:00:00,0.35,0.6,0.35,0.6,1947,1943,0
HIGHNY-24AUG14-B85.5,2024-08-15 04:00:00,0.56,0.99,0.5,0.99,1433,2253,1
HIGHNY-24AUG14-B83.5,2024-08-14 04:00:00,0.24,0.35,0.16,0.16,498,495,0
HIGHNY-24AUG14-B83.5,2024-08-15 04:00:00,0.52,0.53,0.01,0.01,1169,1012,0
HIGHNY-24AUG14-B81.5,2024-08-14 04:00:00,0.12,0.14,0.01,0.01,24,20,0
HIGHNY-24AUG14-B81.5,2024-08-15 04:00:00,0.01,0.02,0.01,0.02,272,289,0
HIGHNY-24AUG14-T81,2024-08-14 04:00:00,0.01,0.01,0.01,0.01,50,50,0
HIGHNY-24AUG14-T81,2024-08-15 04:00:00,0.01,0.01,0.01,0.01,654,704,0
HIGHNY-24AUG13-T84,2024-08-13 04:00:00,0.08,0.09,0.01,0.01,29,29,0
HIGHNY-24AUG13-T84,2024-08-14 04:00:00,0.01,0.01,0.01,0.01,30,59,0
HIGHNY-24AUG13-T77,2024-08-13 04:00:00,0.01,0.01,0.01,0.01,21,21,0
HIGHNY-24AUG13-T77,2024-08-14 04:00:00,0.01,0.01,0.01,0.01,29,50,0
HIGHNY-24AUG13-B83.5,2024-08-13 04:00:00,0.11,0.13,0.1,0.13,477,477,0
HIGHNY-24AUG13-B83.5,2024-08-14 04:00:00,0.11,0.22,0.01,0.02,733,829,0
HIGHNY-24AUG13-B81.5,2024-08-13 04:00:00,0.36,0.53,0.36,0.47,1447,1338,0
HIGHNY-24AUG13-B81.5,2024-08-14 04:00:00,0.49,0.99,0.04,0.99,1671,2334,1
HIGHNY-24AUG13-B79.5,2024-08-13 04:00:00,0.25,0.38,0.25,0.37,1041,1041,0
HIGHNY-24AUG13-B79.5,2024-08-14 04:00:00,0.4,0.99,0.01,0.01,3541,3273,0
HIGHNY-24AUG13-B77.5,2024-08-13 04:00:00,0.05,0.12,0.05,0.11,165,165,0
HIGHNY-24AUG13-B77.5,2024-08-14 04:00:00,0.09,0.09,0.01,0.01,387,363,0
HIGHNY-24AUG12-T84,2024-08-12 04:00:00,0.04,0.04,0.04,0.04,1,1,0
HIGHNY-24AUG12-T84,2024-08-13 04:00:00,0.01,0.01,0.01,0.01,50,51,0
HIGHNY-24AUG12-T77,2024-08-12 04:00:00,0.01,0.01,0.01,0.01,21,21,0
HIGHNY-24AUG12-T77,2024-08-13 04:00:00,0.01,0.01,0.01,0.01,29,50,0
HIGHNY-24AUG12-B83.5,2024-08-12 04:00:00,0.18,0.18,0.15,0.15,2,2,0
HIGHNY-24AUG12-B83.5,2024-08-13 04:00:00,0.17,0.21,0.01,0.1,742,683,0
HIGHNY-24AUG12-B81.5,2024-08-12 04:00:00,0.32,0.43,0.27,0.4,972,913,0
HIGHNY-24AUG12-B81.5,2024-08-13 04:00:00,0.43,0.99,0.23,0.99,2107,2231,1
HIGHNY-24AUG12-B79.5,2024-08-12 04:00:00,0.29,0.44,0.25,0.44,1010,728,0
HIGHNY-24AUG12-B79.5,2024-08-13 04:00:00,0.51,0.75,0.01,0.03,3530,3198,0
HIGHNY-24AUG12-B77.5,2024-08-12 04:00:00,0.1,0.11,0.09,0.09,212,212,0
HIGHNY-24AUG12-B77.5,2024-08-13 04:00:00,0.02,0.02,0.01,0.01,680,778,0
HIGHNY-24AUG11-T86,2024-08-12 04:00:00,0.01,0.01,0.01,0.01,50,50,0
HIGHNY-24AUG11-B85.5,2024-08-12 04:00:00,0.09,0.22,0.01,0.01,335,300,0
HIGHNY-24AUG11-B83.5,2024-08-11 04:00:00,0.24,0.39,0.24,0.39,666,666,0
HIGHNY-24AUG11-B83.5,2024-08-12 04:00:00,0.34,0.49,0.01,0.01,1143,1138,0
HIGHNY-24AUG11-B81.5,2024-08-11 04:00:00,0.35,0.44,0.35,0.43,993,993,0
HIGHNY-24AUG11-B81.5,2024-08-12 04:00:00,0.52,0.68,0.01,0.01,1272,1319,0
HIGHNY-24AUG11-B79.5,2024-08-11 04:00:00,0.14,0.23,0.14,0.2,409,393,0
HIGHNY-24AUG11-B79.5,2024-08-12 04:00:00,0.21,0.99,0.14,0.99,874,819,1
HIGHNY-24AUG11-T79,2024-08-11 04:00:00,0.06,0.06,0.03,0.05,37,37,0
HIGHNY-24AUG11-T79,2024-08-12 04:00:00,0.01,0.32,0.01,0.01,244,129,0
HIGHNY-24AUG10-T90,2024-08-10 04:00:00,0.03,0.03,0.03,0.03,6,6,0
HIGHNY-24AUG10-T90,2024-08-11 04:00:00,0.02,0.02,0.01,0.01,51,57,0
HIGHNY-24AUG10-B89.5,2024-08-10 04:00:00,0.08,0.08,0.06,0.06,17,17,0
HIGHNY-24AUG10-B89.5,2024-08-11 04:00:00,0.21,0.21,0.01,0.01,807,824,0
HIGHNY-24AUG10-B87.5,2024-08-10 04:00:00,0.26,0.33,0.18,0.29,731,716,0
HIGHNY-24AUG10-B87.5,2024-08-11 04:00:00,0.36,0.49,0.01,0.03,2094,1995,0
HIGHNY-24AUG10-B85.5,2024-08-10 04:00:00,0.31,0.4,0.27,0.4,494,438,0
HIGHNY-24AUG10-B85.5,2024-08-11 04:00:00,0.49,0.99,0.48,0.98,1469,1198,1
HIGHNY-24AUG10-B83.5,2024-08-10 04:00:00,0.2,0.32,0.16,0.19,563,562,0
HIGHNY-24AUG10-B83.5,2024-08-11 04:00:00,0.16,0.31,0.01,0.01,2120,1676,0
HIGHNY-24AUG10-T83,2024-08-10 04:00:00,0.05,0.19,0.05,0.11,256,253,0
HIGHNY-24AUG10-T83,2024-08-11 04:00:00,0.01,0.01,0.01,0.01,63,298,0
HIGHNY-24AUG09-T85,2024-08-09 04:00:00,0.01,0.01,0.01,0.01,21,21,0
HIGHNY-24AUG09-T85,2024-08-10 04:00:00,0.01,0.09,0.01,0.01,45,62,0
HIGHNY-24AUG09-B84.5,2024-08-10 04:00:00,0.01,0.98,0.01,0.01,825,696,0
HIGHNY-24AUG09-B82.5,2024-08-09 04:00:00,0.3,0.45,0.29,0.4,785,770,0
HIGHNY-24AUG09-B82.5,2024-08-10 04:00:00,0.34,0.76,0.01,0.01,359,1086,0
HIGHNY-24AUG09-B80.5,2024-08-09 04:00:00,0.35,0.44,0.3,0.39,769,764,0
HIGHNY-24AUG09-B80.5,2024-08-10 04:00:00,0.5,0.99,0.02,0.99,816,1020,1
HIGHNY-24AUG09-T78,2024-08-09 04:00:00,0.01,0.05,0.01,0.05,54,54,0
HIGHNY-24AUG09-T78,2024-08-10 04:00:00,0.01,0.01,0.01,0.01,32,83,0
HIGHNY-24AUG09-B78.5,2024-08-09 04:00:00,0.1,0.18,0.09,0.09,637,605,0
HIGHNY-24AUG09-B78.5,2024-08-10 04:00:00,0.2,0.21,0.01,0.01,460,736,0
HIGHNY-24AUG08-T77,2024-08-08 04:00:00,0.02,0.02,0.02,0.02,3,3,0
HIGHNY-24AUG08-T77,2024-08-09 04:00:00,0.01,0.01,0.01,0.01,50,53,0
HIGHNY-24AUG08-B76.5,2024-08-08 04:00:00,0.14,0.15,0.05,0.05,10,9,0
HIGHNY-24AUG08-B76.5,2024-08-09 04:00:00,0.01,0.13,0.01,0.01,1507,1206,0
HIGHNY-24AUG08-B74.5,2024-08-08 04:00:00,0.35,0.4,0.01,0.4,2300,1297,0
HIGHNY-24AUG08-B74.5,2024-08-09 04:00:00,0.35,0.99,0.03,0.03,4359,2046,0
HIGHNY-24AUG08-B72.5,2024-08-08 04:00:00,0.33,0.4,0.28,0.4,916,906,0
HIGHNY-24AUG08-B72.5,2024-08-09 04:00:00,0.43,0.72,0.03,0.55,4233,3042,0
HIGHNY-24AUG08-T70,2024-08-08 04:00:00,0.03,0.05,0.02,0.05,92,92,0
HIGHNY-24AUG08-T70,2024-08-09 04:00:00,0.05,0.72,0.01,0.15,548,457,0
HIGHNY-24AUG08-B70.5,2024-08-08 04:00:00,0.1,0.18,0.07,0.18,862,527,0
HIGHNY-24AUG08-B70.5,2024-08-09 04:00:00,0.14,0.99,0.01,0.6,3101,2695,0
HIGHNY-24AUG07-T75,2024-08-07 04:00:00,0.27,0.38,0.05,0.11,2800,2100,0
HIGHNY-24AUG07-T75,2024-08-08 04:00:00,0.03,0.17,0.01,0.01,2983,3279,0
HIGHNY-24AUG07-B74.5,2024-08-07 04:00:00,0.37,0.39,0.25,0.25,3180,2429,0
HIGHNY-24AUG07-B74.5,2024-08-08 04:00:00,0.25,0.35,0.01,0.01,2485,2940,0
HIGHNY-24AUG07-B72.5,2024-08-07 04:00:00,0.26,0.58,0.21,0.56,2657,2021,0
HIGHNY-24AUG07-B72.5,2024-08-08 04:00:00,0.6,0.99,0.6,0.99,1535,2994,1
HIGHNY-24AUG07-B70.5,2024-08-07 04:00:00,0.13,0.17,0.04,0.07,1556,1547,0
HIGHNY-24AUG07-B70.5,2024-08-08 04:00:00,0.01,0.01,0.01,0.01,1370,2647,0
HIGHNY-24AUG07-B68.5,2024-08-07 04:00:00,0.1,0.1,0.01,0.01,474,462,0
HIGHNY-24AUG07-B68.5,2024-08-08 04:00:00,0.01,0.01,0.01,0.01,1963,2425,0
HIGHNY-24AUG07-T68,2024-08-07 04:00:00,0.06,0.06,0.01,0.01,555,475,0
HIGHNY-24AUG07-T68,2024-08-08 04:00:00,0.01,0.01,0.01,0.01,6545,7020,0
HIGHNY-24AUG06-T86,2024-08-06 04:00:00,0.18,0.6,0.18,0.42,2526,1115,0
HIGHNY-24AUG06-T86,2024-08-07 04:00:00,0.56,0.99,0.56,0.99,2557,2804,1
HIGHNY-24AUG06-T79,2024-08-06 04:00:00,0.01,0.07,0.01,0.01,284,249,0
HIGHNY-24AUG06-T79,2024-08-07 04:00:00,0.01,0.01,0.01,0.01,1366,1615,0
