TimeStamp,AVALANCHE,BLIZZARD,COASTAL_FLOOD,COLD/WIND_CHILL,DEBRIS_FLOW,DENSE_FOG,DENSE_SMOKE,DROUGHT,DUST_DEVIL,DUST_STORM,EXCESSIVE_HEAT,ASTRONOMICAL_LOW_TIDE,EXTREME_COLD/WIND_CHILL,FLASH_FLOOD,FLOOD,FREEZING_FOG,FROST/FREEZE,FUNNEL_CLOUD,HAIL,HEAT,HEAVY_RAIN,HEAVY_SNOW,HIGH_SURF,HIGH_WIND,HURRICANE_(TYPHOON),ICE_STORM,LAKE-EFFECT_SNOW,LAKESHORE_FLOOD,LIGHTNING,MARINE_HAIL,MARINE_HIGH_WIND,MARINE_STRONG_WIND,MARINE_THUNDERSTORM_WIND,RIP_CURRENT,SEICHE,SLEET,SNEAKERWAVE,STORM_SURGE/TIDE,STRONG_WIND,THUNDERSTORM_WIND,TORNADO,TROPICAL_DEPRESSION,TROPICAL_STORM,TSUNAMI,VOLCANIC_ASH,WATERSPOUT,WILDFIRE,WINTER_STORM,WINTER_WEATHER,PRECIPITATION
1996-01,0.0,82.0,16.0,43.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,121,229,0.0,0.0,0,1,4,0,207,0.0,191,0.0,5.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,31,0,0.0,0.0,0.0,0,0.0,0.0,42,0,0.5639999999999998
1996-02,0.0,0.0,0.0,34.0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,22,0,0.0,0.0,0,1,0,0,127,0.0,78,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,3,0,0.0,0.0,0.0,0,0.0,0.0,13,0,0.259
1996-03,0.0,0.0,10.0,13.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,6,1,0.0,0.0,0,0,0,0,126,0.0,87,0.0,4.0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,21,0,0.0,0.0,0.0,0,0.0,0.0,61,3,0.38099999999999995
1996-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,44,28,0.0,0.0,0,14,0,3,27,0.0,5,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,133,1,0.0,0.0,0.0,0,0.0,0.0,0,25,0.633
1996-05,0.0,0.0,0.0,16.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,26,26,0.0,0.0,2,23,30,1,19,0.0,0,0.0,0.0,0.0,0.0,6,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,137,2,0.0,0.0,0.0,0,0.0,0.0,0,21,0.264
1996-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,97,20,0.0,0.0,0,68,0,0,0,0.0,0,0.0,0.0,0.0,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,201,7,0.0,0.0,0.0,0,0.0,0.0,0,0,0.571
1996-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,97,27,0.0,0.0,7,62,0,23,0,0.0,10,0.0,0.0,0.0,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0,0.0,2,138,21,0.0,9.0,0.0,0,1.0,0.0,0,0,0.576
1996-08,0.0,0.0,3.0,0.0,0.0,0.0,0,3.0,1.0,0,0.0,0.0,0.0,34,0,0.0,0.0,2,30,0,20,0,4.0,0,0.0,0.0,0.0,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,96,1,0.0,0.0,0.0,0,2.0,0.0,0,0,0.187
1996-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,58,0,0.0,0.0,3,11,0,26,0,0.0,3,0.0,0.0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,5,35,5,0.0,0.0,0.0,0,0.0,0.0,0,0,0.497
1996-10,0.0,0.0,19.0,25.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,68,16,0.0,0.0,0,0,0,51,0,0.0,47,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,25,14,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.752
1996-11,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,40,33,0.0,0.0,0,0,0,20,54,0.0,20,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,37,10,0.0,0.0,0.0,0,0.0,0.0,2,20,0.752
1996-12,0.0,0.0,86.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,82,51,0.0,0.0,0,0,0,142,55,0.0,26,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,12,0,0.0,0.0,0.0,0,0.0,0.0,20,13,0.6479999999999996
1997-01,0.0,0.0,4.0,75.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7,9,0.0,0.0,0,0,25,6,65,0.0,2,0.0,0.0,11.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,42,100,0.365
1997-02,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,10,1,0.0,0.0,0,0,93,0,21,0.0,92,0.0,1.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,17,0,0.0,0.0,0.0,0,0.0,0.0,35,44,0.25399999999999995
1997-03,0.0,0.0,17.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,4.0,0.0,3,4,0.0,0.0,0,4,30,0,73,0.0,80,0.0,29.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,1.0,46,1,0,0.0,0.0,0.0,0,0.0,0.0,69,39,0.518
1997-04,0.0,0.0,0.0,33.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,2,0.0,0.0,0,0,0,0,47,0.0,12,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,27,0,0,0.0,0.0,0.0,0,0.0,0.0,33,2,0.286
1997-05,0.0,0.0,0.0,26.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,16,2,0.0,0.0,3,42,0,22,0,0.0,7,0.0,0.0,0.0,0.0,7,0,0.0,0,0,0.0,0.0,0.0,0,1.0,2,186,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0.305
1997-06,0.0,0.0,4.0,0.0,0.0,0.0,0,30.0,0.0,0,0.0,0.0,0.0,18,0,0.0,0.0,1,13,22,23,0,0.0,0,0.0,0.0,0.0,0.0,14,0,0.0,0,0,0.0,0.0,0.0,0,0.0,4,52,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0.193
1997-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,24,3,0.0,0.0,2,52,32,29,0,0.0,0,0.0,0.0,0.0,0.0,23,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,253,10,0.0,0.0,0.0,0,0.0,2.0,0,0,0.836
1997-08,0.0,0.0,7.0,0.0,0.0,0.0,0,8.0,0.0,0,0.0,0.0,0.0,12,0,0.0,0.0,1,38,24,13,0,0.0,1,0.0,0.0,0.0,0.0,18,0,1.0,0,0,0.0,0.0,0.0,0,0.0,1,175,6,0.0,0.0,0.0,0,1.0,0.0,0,0,0.32100000000000006
1997-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,9,1,0.0,0.0,1,0,0,13,0,0.0,3,0.0,0.0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,15,3,0.0,0.0,0.0,0,1.0,0.0,0,0,0.21000000000000002
1997-10,0.0,0.0,4.0,0.0,0.0,0.0,0,59.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,1,0.20999999999999996
1997-11,0.0,0.0,18.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,18,2,0.0,0.0,0,4,0,23,59,0.0,19,0.0,18.0,1.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,51,1,1,0.0,0.0,0.0,0,0.0,1.0,35,37,0.46799999999999997
1997-12,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,13,139,0.0,12,0.0,4.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,6,0,0,0.0,0.0,0.0,0,0.0,0.0,43,87,0.42700000000000005
1998-01,0.0,0.0,7.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,98,74,0.0,0.0,0,8,61,22,15,0.0,2,0.0,87.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,7,15,0,0.0,0.0,0.0,0,0.0,0.0,54,42,0.52
1998-02,0.0,0.0,29.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,0.0,0,3,30,24,46,0.0,26,0.0,1.0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,0,0.0,56,1,0,0.0,0.0,0.0,0,0.0,0.0,28,19,0.5810000000000001
1998-03,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,16,25,0.0,0.0,0,1,58,44,75,0.0,17,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,14,3,1,0.0,0.0,0.0,0,0.0,0.0,19,20,0.508
1998-04,0.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,29,17,0.0,0.0,0,10,0,23,1,0.0,2,0.0,0.0,0.0,0.0,7,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,31,4,0.0,0.0,0.0,0,0.0,0.0,0,2,0.7050000000000002
1998-05,0.0,0.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,16,14,0.0,0.0,3,93,0,54,0,0.0,2,0.0,0.0,0.0,0.0,42,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,363,37,0.0,0.0,0.0,0,1.0,0.0,0,0,0.6940000000000001
1998-06,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,0.0,0,0.0,0.0,0.0,99,9,0.0,0.0,2,150,21,19,0,0.0,0,0.0,0.0,0.0,0.0,43,0,0.0,0,0,2.0,0.0,0.0,0,0.0,0,391,41,0.0,0.0,0.0,0,0.0,0.0,0,0,0.6940000000000001
1998-07,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,0.0,0,0.0,0.0,0.0,31,9,0.0,0.0,0,9,24,0,0,0.0,0,0.0,0.0,0.0,0.0,8,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,74,1,0.0,0.0,0.0,0,1.0,0.0,0,0,0.10900000000000001
1998-08,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,0.0,0,0.0,0.0,0.0,21,10,0.0,0.0,0,15,17,1,0,0.0,0,0.0,0.0,0.0,0.0,12,0,0.0,0,0,6.0,0.0,0.0,0,0.0,0,93,0,0.0,0.0,0.0,0,0.0,1.0,0,0,0.27799999999999997
1998-09,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,0.0,0,0.0,0.0,0.0,3,0,0.0,0.0,3,46,23,0,0,0.0,0,0.0,0.0,0.0,0.0,8,0,0.0,0,0,0.0,0.0,0.0,0,0.0,3,211,8,0.0,0.0,0.0,0,1.0,0.0,0,0,0.3439999999999999
1998-10,0.0,0.0,0.0,0.0,0.0,2.0,0,22.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,22,0,0.0,29,0.0,0.0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0.0,0,0.0,2,2,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.27599999999999997
1998-11,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,30,0,2,0.0,73,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,3,5,0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.148
1998-12,0.0,0.0,0.0,8.0,0.0,0.0,0,114.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,83,0,40,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,67,0,0,0.0,0.0,0.0,0,0.0,0.0,1,30,0.11200000000000002
1999-01,0.0,0.0,12.0,0.0,0.0,15.0,0,30.0,0.0,0,0.0,0.0,0.0,90,33,0.0,0.0,0,1,0,71,85,0.0,27,0.0,29.0,2.0,0.0,5,0,0.0,0,0,0.0,0.0,0.0,0,0.0,21,20,2,0.0,0.0,0.0,0,0.0,0.0,367,81,0.7019999999999998
1999-02,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,0.0,0,0.0,0.0,0.0,3,0,0.0,0.0,0,0,1,3,18,0.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,10,1,0.0,0.0,0.0,0,0.0,0.0,0,29,0.3489999999999999
1999-03,0.0,2.0,9.0,0.0,0.0,0.0,0,10.0,0.0,0,0.0,0.0,0.0,13,4,0.0,0.0,0,1,1,26,194,0.0,2,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0,0.0,99,4,1,0.0,0.0,0.0,0,0.0,0.0,47,10,0.40099999999999997
1999-04,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0,0.0,0,0.0,0.0,0.0,10,1,0.0,0.0,0,15,0,0,0,0.0,12,0.0,0.0,0.0,0.0,7,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,6,0,0.0,0.0,0.0,0,0.0,1.0,0,0,0.193
1999-05,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,0.0,0,0.0,0.0,0.0,8,9,0.0,0.0,0,16,0,17,0,0.0,0,0.0,0.0,0.0,0.0,12,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,41,0,0.0,0.0,0.0,0,0.0,1.0,0,0,0.404
1999-06,0.0,0.0,0.0,0.0,0.0,0.0,0,33.0,0.0,0,0.0,0.0,0.0,1,1,0.0,0.0,0,23,56,4,0,0.0,0,0.0,0.0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,77,0,0.0,0.0,0.0,0,0.0,3.0,0,0,0.05900000000000001
1999-07,0.0,0.0,0.0,0.0,0.0,0.0,0,96.0,0.0,0,0.0,0.0,0.0,16,1,0.0,0.0,0,49,147,0,0,0.0,0,0.0,0.0,0.0,0.0,11,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,423,4,0.0,0.0,0.0,0,0.0,0.0,0,0,0.044
1999-08,0.0,0.0,4.0,0.0,0.0,0.0,0,105.0,0.0,0,0.0,0.0,0.0,30,6,0.0,0.0,2,16,33,46,0,0.0,0,0.0,0.0,0.0,0.0,14,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,109,3,0.0,0.0,0.0,0,6.0,0.0,0,0,0.289
1999-09,0.0,0.0,8.0,0.0,0.0,0.0,0,73.0,0.0,0,0.0,0.0,0.0,100,4,0.0,0.0,0,2,1,49,0,0.0,109,3.0,0.0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,0,0.0,3,40,0,0.0,4.0,0.0,0,0.0,0.0,0,0,0.8809999999999997
1999-10,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,0,3,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,6,48,0,0.0,0.0,0.0,0,0.0,0.0,0,8,0.273
1999-11,0.0,0.0,0.0,0.0,0.0,120.0,0,0.0,0.0,0,0.0,0.0,0.0,4,1,0.0,0.0,0,0,30,0,9,0.0,79,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,2,1,1,0.0,0.0,0.0,0,0.0,0.0,1,7,0.23299999999999996
1999-12,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,13,30,0.0,3,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,23,0,0,0.0,0.0,0.0,0,0.0,0.0,3,36,0.323
2000-01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,95.0,0,7,9.0,0.0,0,0,30,0,215,0.0,140,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,2.0,0,0.0,2,3,0,0.0,0.0,0.0,0,0.0,0.0,136,19,0.323
